"SAMPLE.1"	"SAMPLE.2"	"SAMPLE.3"	"SAMPLE.4"	"SAMPLE.5"
"cg05453820"	0.812651680736514	0.644253904954599	0.428648809038441	0.412425224072835	0.777446856163873
"cg26821745"	0.123772516624568	0.160649846701678	0.0975068966629489	0.178058203042923	0.139096955238231
"cg10092251"	0.910233607476472	0.0685830332293597	0.675319787563614	0.902037868384508	0.923004985610725
"cg00031779"	0.863998743925706	0.889362747010173	0.855564033511615	0.888128921200638	0.888533946083411
"cg09894814"	0.826222835228987	0.870138019078087	0.857884301140392	0.766683950519024	0.886722733239765
"cg15215077"	0.155581101182663	0.291585859046134	0.604062898281172	0.541482640036075	0.866608726104828
"cg13049624"	0.163338972725446	0.518047880821036	0.796939360811043	0.616205850563502	0.595591569693457
"cg19493446"	0.423853768595198	0.97748913411798	0.99518428155621	0.981360731569962	0.739704470784304
"cg11827514"	0.144900145778759	0.736994936214379	0.336234794201703	0.716885829118448	0.169250062276699
"cg11073382"	0.466793020371414	0.781593021383569	0.680073366032751	0.543151019256671	0.643200690128958
"cg25951288"	0.556928333435192	0.302544817301555	0.151574280291374	0.263558142589612	0.0661998364142521
"cg23949362"	0.433632530626852	0.571809202741072	0.819338964956113	0.608069912215066	0.598656605613566
"cg03577128"	0.834694835168636	0.771018817915682	0.912357579500962	0.888547514044583	0.867970122935406
"cg16320427"	0.904736190158622	0.914049203332185	0.937719820899488	0.919213513631927	0.930629852614939
"cg15254385"	0.414970121361586	0.366702029835525	0.501309711532043	0.570453819701777	0.57380420566361
"cg02580606"	0.822836170832114	0.428157083394096	0.41173394255613	0.630514337075441	0.366410800719255
"cg11234688"	0.16872859746388	0.180096124389121	0.817047055284917	0.18666611013527	0.161749990872661
"cg22111014"	0.930200913385243	0.869520614653461	0.821808175437064	0.900692502388379	0.88874779067758
"cg12809483"	0.204083557932343	0.262732414785873	0.906794156696919	0.414359338880278	0.160810082940627
"cg03041109"	0.323324945826919	0.392886895178147	0.107096886995797	0.594896890385623	0.793529921245109
"cg25603883"	0.516926053998752	0.300082443952559	0.440173088610253	0.503898679391228	0.348702454396793
"cg19732340"	0.748295652901619	0.611778512587191	0.450392057472011	0.769327399077176	0.129142623882519
"cg17240198"	0.261851029204533	0.387041214736566	0.00163504767610164	0.172448937307515	0.0854781030435645
"cg23936294"	0.900245731421243	0.921259283002345	0.952585907725079	0.91181168649133	0.888424471294706
"cg19040474"	0.785774087576494	0.662277152075951	0.558929305822268	0.412686849871342	0.263663047117665
"cg01972651"	0.794050306127992	0.88246040537123	0.788266075613139	0.864719082648105	0.951770624898356
"cg08704881"	0.640293926174807	0.832947783455871	0.526866893664883	0.782645243752775	0.830387265676504
"cg07579107"	0.0891991017767515	0.599126738137541	0.648096729343124	0.190088490407812	0.296959346307859
"cg01749725"	0.90614140574927	0.815993614668863	0.900978391437633	0.894732086203681	0.924033859171585
"cg18281355"	0.207769499124745	0.49455332967547	0.691556746048955	0.654423290543742	0.498608569740608
"cg12053009"	0.528354931064517	0.918276038864182	0.891692518642392	0.610433826304501	0.88170661365927
"cg26155803"	0.888689728718643	0.899261611992831	0.911805190849041	0.88222233165944	0.871297827964277
"cg25716102"	0.550787967025808	0.868818699392974	0.848564202913293	0.864956426399426	0.870403246007064
"cg02270412"	0.363907140602004	0.666319030906854	0.551108983701682	0.851601918647084	0.897689446529245
"cg22242345"	0.378298246140227	0.880894335755784	0.94666351647097	0.928157427194595	0.819025810542595
"cg01261086"	0.740098807008446	0.787163507418001	0.80784763788428	0.875791504843671	0.810097003361811
"cg10862354"	0.844174987534755	0.967361878678963	0.944064956711724	0.913566291227746	0.860801681054525
"cg11187110"	0.85856831062338	0.567065981381187	0.687195192593114	0.858985405951586	0.875990353957023
"cg23338195"	0.561508145582225	0.648918854783132	0.805807081456498	0.646153485784064	0.430324617855218
"cg07959741"	0.672646756584364	0.834478492705351	0.704785303705333	0.885856539066468	0.160270915039186
"cg12798194"	0.635323777789392	0.54950209073254	0.315441091883916	0.451979322437998	0.375085193970129
"cg15783466"	0.423987492406608	0.515152363907196	0.343736516590552	0.217358671117256	0.785421136634073
"cg22992266"	0.151322988383281	0.281867205334506	0.240820558348057	0.594105284352591	0.0919661954791386
"cg07320695"	0.151910944589315	0.254239423389046	0.268869791742993	0.129664550400788	0.693149694891018
"cg18217706"	0.185932687355686	0.582493614567733	0.692006497754537	0.556925941595529	0.395345871529103
"cg20275508"	0.574459793497159	0.854549461603732	0.857495530083808	0.871545308822341	0.731704153171092
"cg24868150"	0.0961645853609891	0.179502765564896	0.0605170594140353	0.120667291671792	0.0688100249021185
"cg05104811"	0.931522123854529	0.876163038555104	0.935368713660882	0.92065953144588	0.919295884319617
"cg27129725"	0.767616318359804	0.7610565938983	0.559327737549647	0.761728225145149	0.406651800001879
"cg17852564"	0.08296309199425	0.74546306401703	0.286995033447939	0.751710350768908	0.322898711437942
"cg26891951"	0.574457768331384	0.876344170220072	0.828418391933856	0.837101220538059	0.850456018124472
"cg14545418"	0.144227802503619	0.680405849417842	0.572376521655967	0.723602311912328	0.185612733935364
"cg13213987"	0.809825624383186	0.873020577406286	0.78376543098837	0.87650840557426	0.837024441062132
"cg24403711"	0.870074224169491	0.894502246083208	0.880884072425478	0.882182671076761	0.945734204815744
"cg05284713"	0.357140136926447	0.939168498801842	0.952326590154279	0.961072305879171	0.0807019221137739
"cg22578425"	0.467889901617813	0.534472193121544	0.916217401244576	0.479667999607263	0.825698008710399
"cg07222434"	0.0273041257691991	0.0749728615941434	0.028655231808337	0.0646706900785858	0.389641655856019
"cg21868063"	0.833579500868142	0.483592501903546	0.840127383053705	0.806409486110866	0.788975806624647
"cg21692450"	0.0331554485168453	0.724407805862744	0.661400350646613	0.787092230675314	0.621020117997089
"cg12365907"	0.665333480269875	0.865796465647947	0.967347515146647	0.902202854610508	0.90791258410576
"cg11229267"	0.218234676526032	0.762851322905134	0.447351711913585	0.700719405238611	0.279735009793396
"cg24020375"	0.475850380206684	0.578405611292757	0.805384090900668	0.623525615524768	0.435896701227226
"cg07443748"	0.171058808838548	0.294543538794586	0.191742412303208	0.21078449569236	0.138481461470004
"cg14417468"	0.968675574785823	0.928927020164551	0.989254517996532	0.918307859150917	0.939207682250454
"cg05264501"	0.85577293044737	0.757315344856891	0.979443571880029	0.893699770986608	0.857673214129284
"cg05773958"	0.166439177334869	0.56056027920814	0.809130473447309	0.451797607428217	0.365407060701567
"cg20577307"	0.426318711106698	0.4999651783251	0.207889942370325	0.514188669822954	0.19052110649233
"cg16593812"	0.683898934863529	0.260575243268756	0.540211192271741	0.828314851075523	0.765466880210936
"cg10708898"	0.684638227760195	0.623003273995141	0.34877617263317	0.697237442287756	0.499935942931567
"cg16659510"	0.950986124373323	0.942621636789584	0.932090582039436	0.975089413339745	0.940627468744883
"cg00740465"	0.926878903802225	0.960756126302362	0.956683993990656	0.941296366785281	0.929093866318976
"cg11185992"	0.489301741375886	0.910145543338366	0.951792581235648	0.969786662684021	0.551011068058953
"cg02190350"	0.192754974444804	0.572058589549973	0.906011192380025	0.514566009303633	0.932170785545542
"cg08619712"	0.156102283260863	0.717374068704999	0.471631453079857	0.595758213180276	0.115084263109176
"cg09304293"	0.376920398414138	0.679114629143491	0.684511488924965	0.811200688239411	0.804538602803347
"cg20963750"	0.60312499106635	0.906014721560006	0.952832591348171	0.940240194269719	0.919990914976703
"cg09027155"	0.962852011007223	0.957945677335974	0.938649055598767	0.969832086448732	0.93034725496687
"cg13973086"	0.279944757605369	0.732098595613437	0.995834973229943	0.709549517655896	0.315075928893471
"cg23193190"	0.390916321425892	0.682797569434369	0.36045813856499	0.713458233327665	0.249482710259562
"cg05761564"	0.963146965995859	0.909554915561278	0.98676812682895	0.943318122272646	0.95271557314179
"cg15276175"	0.561673587993827	0.413244809291142	0.767455104751615	0.548480579679202	0.440471543334956
"cg10173787"	0.672173744463981	0.335611007829041	0.322027071139428	0.672417536764376	0.445392339467863
"cg24070673"	0.933232080868424	0.351688224162842	0.445703224040056	0.632479498575944	0.729644829721741
"cg11588610"	0.884352188371306	0.906739916035201	0.972387733159746	0.908785406259032	0.903720779462372
"cg25575590"	0.712033466596541	0.953181854072045	0.960399061471866	0.97533774672718	0.869267154454612
"cg17619755"	0.852389354730052	0.817326615186042	0.897661418199961	0.850891323137001	0.689702730258195
"cg18557188"	0.378513673435165	0.633995289771654	0.952914891355573	0.401076254475722	0.812243852904044
"cg13614617"	0.765205687776436	0.898306874132934	0.96186811162787	0.922315580897384	0.801170458553193
"cg08284233"	0.0822795732003752	0.832221856632017	0.428862526713089	0.625942903085956	0.51585239227342
"cg20935245"	0.859167819398318	0.87475121829582	0.871275790324086	0.879316889482698	0.904839900138576
"cg21908886"	0.179620438334167	0.763173269389536	0.831380098531191	0.806938525885416	0.772668335268893
"cg06847237"	0.865614128665274	0.848663540046214	0.307405459644538	0.849633681257944	0.883975928309555
"cg01418388"	0.809345914347452	0.906295762665019	0.90244222432296	0.942284126134822	0.902918538087028
"cg00156506"	0.924309373835724	0.852854995088296	0.825990525665883	0.952203623538545	0.937972172829427
"cg12349181"	0.666592628811182	0.854050311354474	0.869107570157128	0.875301166195464	0.842368351219261
"cg14366742"	0.0188533827797256	0.078718815123073	0.0370818315334969	0.0774897967371196	0.0349745757912017
"cg09361748"	0.12520673537144	0.405514619334668	0.0775140164569674	0.487919722562717	0.339510048442921
"cg19606153"	0.370574854819325	0.726085874636334	0.457386633262596	0.770881790820525	0.757346685363421
"cg02010152"	0.53204871599552	0.472548290327537	0.400854646745498	0.413790105831844	0.286211947198028
"cg24921140"	0.296301520980191	0.513546363771225	0.724518752932526	0.754497462734391	0.278447128390442
"cg07482470"	0.895372715795538	0.900324134173438	0.928833829396068	0.916168523086765	0.870548370557991
"cg23610154"	0.870033452436962	0.86143702038165	0.913461324394177	0.917845604626658	0.906075544599397
"cg00366103"	0.620402573119212	0.593854419326944	0.715863795990969	0.870659040952651	0.686920051393998
"cg09491570"	0.780262039607222	0.742371514559286	0.716127610668629	0.874187984921204	0.449126780333485
"cg18454510"	0.444071434642437	0.586578535898949	0.842249083518378	0.835255918213789	0.682192101578029
"cg10175859"	0.734612167928122	0.851386402963335	0.784576941247611	0.87719251385835	0.963002857139921
"cg01686093"	0.332593699325278	0.841238458805162	0.660805022319577	0.817348967319945	0.795719894162557
"cg07197831"	0.528911513671071	0.240965604472924	0.338497581650157	0.499354238461918	0.140392582178052
"cg08426891"	0.324125872079029	0.821888213380179	0.553701135110472	0.740778103553796	0.765351673467288
"cg05450193"	0.575272373305231	0.664805275807762	0.317093814241795	0.867297741556608	0.9189823559457
"cg00396865"	0.773802447665234	0.696164532678329	0.418847081796871	0.696463947449395	0.480490442428737
"cg10410146"	0.367513771835189	0.379075924288861	0.52892724485906	0.650804629336719	0.380510697046693
"cg22445742"	0.18545904698313	0.362287080469252	0.101860036041511	0.634423788424146	0.27137630255643
"cg19285774"	0.663741613251423	0.834488056173468	0.819891741966151	0.892130650281337	0.602405730935757
"cg16929104"	0.133414017570718	0.277812961253655	0.0745969475135164	0.522181799158227	0.148851880151533
"cg20875442"	0.877799954314505	0.786461525679673	0.794016479138599	0.832050117494221	0.830235222278854
"cg26554326"	0.0987501982515624	0.198446401690767	0.0789516421446023	0.145048060579023	0.0708385690321928
"cg24780185"	0.673297442752703	0.757019070761849	0.858333963287449	0.817053048176718	0.863111915987583
"cg05568454"	0.904424905422345	0.866649842241593	0.957758310845631	0.827134964478832	0.879116282704932
"cg16512990"	0.456587392366416	0.786744643587208	0.666521140643899	0.793003743876885	0.780289703464433
"cg22656940"	0.190902315030871	0.566959682359877	0.243431167450818	0.55485708607043	0.381493017624916
"cg16670021"	0.623025345929421	0.747634778975839	0.594403443156561	0.670446414241844	0.1319686652935
"cg26541233"	0.967414458080521	0.954235058652313	0.979508610421151	0.912680265638225	0.966946415343701
"cg09941798"	0.321515352020316	0.949919079297754	0.957247836664452	0.981357177005032	0.939229846471704
"cg23387056"	0.840019535613122	0.808281825608408	0.866695214466197	0.860620482140709	0.906585463345361
"cg02199826"	0.770715088433325	0.435521018878155	0.258382516904923	0.699744996102094	0.775382286565795
"cg16911810"	0.417989138722849	0.409720581658437	0.124636252495394	0.371996078688042	0.474076003972084
"cg11115673"	0.852191819810271	0.923310556903924	0.829112288207859	0.923336105901538	0.92965439772667
"cg08321382"	0.159741149368681	0.274508492586823	0.492861346550992	0.196716641409752	0.202412216373474
"cg08639799"	0.358269857213756	0.570805695972355	0.256379980941973	0.564570658145804	0.149519070968534
"cg18008034"	0.626236527051271	0.738215954950583	0.716450272997774	0.752888971930589	0.732880317715284
"cg00666422"	0.337496988992206	0.232878095773041	0.426662861961179	0.503307450307868	0.513167866537557
"cg06942183"	0.14819553928832	0.169574429571707	0.0417144389335405	0.083780604297837	0.0502847516632607
"cg22829706"	0.241437648077825	0.449377543567672	0.773877157620016	0.949631299423466	0.871639553542341
"cg25942860"	0.838794858120415	0.854854606161611	0.834714245732373	0.859201689914687	0.901311975693253
"cg11301879"	0.140534036388898	0.108800843500499	0.130464016239131	0.0764818403387921	0.111400247565449
"cg17060964"	0.149197303062252	0.194369903622274	0.713555680375445	0.135560941962801	0.727990654887436
"cg27346982"	0.448093641900144	0.670650703761442	0.624117542487925	0.613185463654614	0.453772086704668
"cg00610310"	0.129136475694883	0.343539301614918	0.221506628964695	0.20395600960336	0.0946617460160959
"cg23393728"	0.322487863379568	0.805771613652974	0.796819149429633	0.741315584005386	0.642598090870981
"cg18697089"	0.788561943621873	0.564478678446262	0.34304665946574	0.277875087029666	0.160337271643746
"cg00580752"	0.820779958207425	0.869210595685684	0.870136038214769	0.879032767820497	0.886706510392597
"cg18114053"	0.237083185537528	0.344703190366258	0.154134833111587	0.423790469189729	0.613123314566739
"cg12163845"	0.0761665364464093	0.109973872158191	0.0596170512309782	0.353509678662585	0.0706410022556332
"cg23041295"	0.785300411891686	0.19016102907697	0.514903530963096	0.0794514345341616	0.0884845887933569
"cg13189979"	0.314474070342826	0.867138087044963	0.906298529466352	0.919610478827719	0.709354492206091
"cg09088050"	0.350611822501423	0.268606395732243	0.135455081431874	0.387511398565593	0.228503070598969
"cg13356792"	0.393989710619824	0.340879665208907	0.268941231271485	0.23659066907492	0.374298523634833
"cg24137472"	0.571061603111612	0.303275167508838	0.0789367499779403	0.167545062309744	0.0946861670997333
"cg20188676"	0.356760151550515	0.905798118745781	0.66055219449979	0.785321628674183	0.299483835187129
